Certification,FournisseurPlant,NbAltisePlan,NbChenilleObserve,Grosseur,EmplacementChenille,NbPlantsCecidomyie,StadeDommages,Maladie,NbPlantsMaladie,EmplacementMaladie,QuantiteMaladie,MaladieSecondaire,PresenceMaladieSecondaire,MaladieEmplacementSecondaire,QuantiteMaladieSecondaire,StadeAlternaria,CouleurPlant,Carence,AnneeProduction,QteSemencesMillegrains,PopulationViseeParHa,QtePlantsRequis,TypePlateaux,SurplusPourcent,NbrePlateauxTotal,SuperficieTotaleHa,SuperficieCultiveeHa,RendementLbParHa,NbPlantsObserves,StadeCulture,NbPlantsVersGris,PoidsNet,Rejet_AutresDefauts,RejetDeclassement,Rejet_Dimensions,Rejet_Matiere_Etrangere,FertilizerAmount,IrrigationArea,IrrigationDuration,PesticideAmount,duree_visee,duree_obtenue
1,1,0,0,3,3,0,2,1,3,0,3,0,2,1,0,0,4,3,2022,238.67,43055.64168,211420.4229,288,0.06,779,5.58,4.91,29762.37,29.6712963,13,0,130748,0.39,0,0.68,0.18,3886.605,0,0,40.1172,66,48
1,1,0,0,3,3,0,2,2,0,4,0,1,0,3,3,1,0,0,2022,283.71,43055.64168,251582.7255,288,0.06,926,6.64,5.84,29762.37,29.6712963,8.5,0,154550,0.48,0,0.81,0.15,4624.9208,0,0,47.7378,66,58
1,1,0,0,3,3,0,2,1,3,0,3,1,0,3,3,2,3,1,2022,42.89,43055.64168,37888.96468,288,0.06,140,1,0.88,29762.37,29.6712963,11,0,22220,0.46,0,0.62,0.21,696.5242,0,0,7.1894,65,57
1,1,0,0,3,3,0,2,1,3,0,3,1,0,3,3,2,3,1,2022,303.93,57407.52224,269264.2423,288,0.06,992,5.33,4.69,29762.37,29.6712963,11,0,178551,0.69,0,2.45,0.08,5088.6243,0,0,36.9381,65,57
1,1,0,0,3,3,0,2,1,2,7,1,1,0,3,3,0,3,0,2022,278.2,43055.64168,246657.1601,288,0.06,908,6.51,5.73,29762.37,29.6712963,13,0,174804,0.38,0,0.72,0.11,6149.2458,0,0,38.638,65,57
1,1,0,1,4,2,0,2,1,2,7,1,0,1,2,0,0,3,0,2022,213.24,43055.64168,189065.9337,288,0.06,696,4.99,4.39,29762.37,29.6712963,13,0,131850,0.71,0,0.56,0.14,6180.9481,0,0,71.73275,64,58
1,1,0,1,2,2,0,2,1,3,0,3,1,0,3,3,2,0,0,2022,279.73,43055.64168,247793.829,288,0.06,913,6.54,5.76,29762.37,29.6712963,11,0,171729,0.3,0,0.43,0.26,5839.8318,0,0,42.6569,64,57
1,1,0,0,3,3,0,2,1,3,2,4,1,0,3,3,3,0,0,2022,177.66,28703.76112,149029.9277,200,0.12,835,5.9,5.19,55115.5,29.6712963,14,0,111602,0.21,1.02,1.04,0,3155.9159,0,0,22.0663,88,108
1,1,0,2,5,2,0,2,1,2,2,1,1,0,3,3,3,3,0,2022,133.19,28703.76112,113666.894,200,0.1,626,4.5,3.96,55115.5,29.6712963,13,0,260735.5,0.2,1.05,0.94,0.01,5601.1413,0,0,40.5044,81,100
1,1,0,0,3,3,1,0,1,2,0,1,1,0,3,3,3,3,0,2022,78.3,28703.76112,65674.20544,200,0.12,368,2.6,2.29,55115.5,29.6712963,13,0,260735.5,0.46,0.52,0.89,0,2633.0528,0,0,15.688,89,89
1,1,0,0,3,3,2,0,1,1,7,1,1,0,3,3,2,3,0,2022,136.81,28703.76112,114677.2664,200,0.12,643,4.54,4,55115.5,29.6712963,15,0,241479,0.61,1.31,1.11,0,4485.3012,0,0,35.1333,81,79
1,1,0,1,2,2,0,2,7,3,6,4,5,3,4,4,1,3,0,2022,120.21,28703.76112,100784.646,200,0.12,565,3.99,3.51,55115.5,29.6712963,16,0,215823,0.2,1.16,0.83,0,3718.1138,0,0,30.877,83,79
1,1,0,1,2,2,0,2,6,3,5,4,4,2,1,2,1,3,2,2022,135.11,28703.76112,115435.0457,200,0.1,635,4.57,4.02,55115.5,29.6712963,16,0,213338,0.46,0.49,0.59,0,4207.291,0,0,33.1458,76,71
1,1,0,1,2,2,0,2,5,2,2,4,5,3,4,4,1,3,0,2022,136.6,28703.76112,116698.0112,200,0.1,642,4.62,4.07,55115.5,29.6712963,16,0,228628,0.62,0.56,0.5,0,4432.2785,0,0,35.2466,78,72
1,1,0,0,3,3,0,2,1,3,0,3,1,0,3,3,3,0,0,2022,171.49,28703.76112,146503.9968,200,0.1,806,5.8,5.1,55115.5,29.6712963,16,0,260735.5,0.35,0.96,0.45,0.06,4612.7137,0,0,35.5882,88,98
1,1,0,1,0,2,0,2,1,3,0,3,1,0,3,3,3,0,0,2022,127.23,28703.76112,108615.0321,200,0.1,598,4.3,3.78,55115.5,29.6712963,16,0,212024,0.24,1.38,0.5,0,3418.3564,0,0,26.3836,95,99
1,1,0,0,3,3,0,2,1,3,2,3,1,0,3,3,2,3,0,2022,68.09,28703.76112,58096.41251,200,0.1,320,2.3,2.02,55115.5,29.6712963,16,0,85448,0.06,0.52,1.06,0.09,1955.4399,0,0,14.1091,104,119.75
1,1,0,0,3,3,0,2,1,3,2,1,1,0,3,3,3,0,0,2022,164.04,28703.76112,137663.2383,200,0.12,771,5.45,4.8,55115.5,29.6712963,16,0,226334,0.97,0.38,0.7,0,263.7285,0,0,12.5747,92,102
1,1,0,0,3,3,0,2,1,3,0,3,1,0,3,3,3,3,0,2022,176.81,28703.76112,151050.6725,200,0.1,831,5.98,5.26,55115.5,29.6712963,16,0,260735.5,0.64,0.28,0.97,0,289.3753,0,0,13.7976,83,89
1,1,0,2,0,2,0,2,1,3,0,3,1,0,3,3,3,3,0,2022,197.02,28703.76112,165195.886,200,0.12,926,6.54,5.76,55115.5,29.6712963,16,0,260735.5,0.4,0.66,0.89,0.03,316.2906,0,0,9.176,93,98
1,1,0,2,0,2,0,2,7,3,6,4,0,3,0,0,3,3,0,2022,75.96,28703.76112,63653.46066,200,0.12,357,2.52,2.22,55115.5,29.6712963,16,0,114257,0.77,1.13,0.54,0.04,122.0056,0,0,2.6117,93,97
1,1,0,4,5,2,0,2,5,3,2,4,0,3,0,0,3,3,0,2022,135.11,43055.64168,122002.4663,288,0.04,441,3.22,2.83,29762.37,29.6712963,16,0,123694,0.34,0,0.21,0.11,3268.3,0,0,32.3224,60,72
1,1,0,4,5,2,0,2,1,3,2,4,4,2,0,2,3,3,0,2022,231.63,43055.64168,209147.085,288,0.04,756,5.52,4.86,29762.37,29.6712963,16,0,111639.9727,0.546302368,0.71726776,1.101621129,0.106539162,5602.8,0,0,48.7857,65,33.75
1,1,0,4,5,2,0,2,5,3,5,4,0,3,1,0,3,3,0,2022,127.23,28703.76112,109625.4045,200,0.09,598,4.34,3.82,55115.5,29.6712963,16,0,223302,0.85,0.64,0.41,0,2734.2,0,0,17.6551,83,71
1,1,0,4,5,4,0,2,5,3,5,4,0,3,1,0,3,3,0,2022,127.23,28703.76112,109625.4045,200,0.09,598,4.34,3.82,55115.5,29.6712963,16,0,169875,0.18,0.66,0.69,0.01,5316.5,0,0,11.6095,86,100
1,1,0,4,5,4,0,2,5,3,5,4,0,3,1,0,3,3,0,2022,127.23,28703.76112,109625.4045,200,0.09,598,4.34,3.82,55115.5,29.6712963,16,0,232294,0.16,0.59,1.08,0.01,2907.8,0,0,4.8825,89,94
1,1,0,4,5,4,0,2,5,3,5,4,0,3,1,0,3,3,0,2022,63.62,28703.76112,54812.70223,200,0.09,299,2.17,1.91,55115.5,29.6712963,16,0,106008,1.24,1.66,0.43,0,1367.1,0,0,1.3562,77,72
